row,score,flagged
1104,104.195424,0
1105,104.195424,0
1106,104.195424,0
1107,104.264578,0
1108,103.858191,0
1109,112.451834,0
1110,113.813793,0
1111,113.816217,0
1112,103.863015,0
1113,103.863015,0
1114,104.387477,0
1115,103.399729,0
1116,107.668208,0
1117,104.195482,0
1118,104.195253,0
1119,104.173644,0
1120,104.127002,0
1121,113.119601,0
1122,113.117982,0
1123,104.286844,0
1124,112.547431,0
1125,103.869383,0
1126,103.639456,0
1127,112.625613,0
1128,104.827156,0
1129,104.595101,0
1130,103.638982,0
1131,103.638982,0
1132,103.855915,0
1133,104.247577,0
1134,103.603311,0
1135,104.124443,0
1136,103.287724,0
1137,104.123586,0
1138,103.856238,0
1139,103.856704,0
1140,112.350260,0
1141,112.263328,0
1142,104.127946,0
1143,103.855977,0
1144,112.844482,0
1145,103.640111,0
1146,104.284218,0
1147,104.284218,0
1148,104.284218,0
1149,103.856554,0
1150,104.266023,0
1151,103.639765,0
1152,103.639765,0
1153,104.129366,0
1154,104.173905,0
1155,104.173905,0
1156,103.476066,0
1157,103.473642,0
1158,104.265904,0
1159,104.265769,0
1160,103.402844,0
1161,113.814929,0
1162,103.315390,0
1163,112.550363,0
1164,113.130456,0
1165,233.656148,0
1166,113.440580,0
1167,112.327664,0
1168,112.332652,0
1169,112.238397,0
1170,106.157763,0
1171,108.524302,0
1172,106.156503,0
1173,105.197174,0
1174,106.230221,0
1175,106.554854,0
1176,106.554854,0
1177,126.190129,0
1178,110.615388,0
1179,126.969026,0
1180,107.066260,0
1181,107.869862,0
1182,106.350507,0
1183,106.244386,0
1184,106.229546,0
1185,106.229546,0
1186,106.242759,0
1187,126.215650,0
1188,106.380684,0
1189,106.552629,0
1190,106.552629,0
1191,126.190734,0
1192,126.190734,0
1193,107.739671,0
1194,106.243121,0
1195,106.243341,0
1196,107.740012,0
1197,107.738072,0
1198,105.536057,0
1199,105.536057,0
1200,107.021345,0
1201,109.716727,0
1202,107.020914,0
1203,106.350490,0
1204,110.742774,0
1205,110.742774,0
1206,106.228543,0
1207,110.607774,0
1208,108.538277,0
1209,108.036233,0
1210,106.525320,0
1211,106.229814,0
1212,106.229800,0
1213,106.350960,0
1214,106.522635,0
1215,106.521720,0
1216,106.524713,0
1217,106.524713,0
1218,110.212753,0
1219,108.656060,0
1220,108.656060,0
1221,106.524690,0
1222,127.289791,0
1223,109.168056,0
1224,106.229800,0
1225,110.214805,0
1226,106.524794,0
1227,108.652478,0
1228,110.472064,0
1229,110.470678,0
1230,105.004834,0
1231,107.340426,0
1232,106.135098,0
1233,106.372985,0
1234,106.523249,0
1235,106.229666,0
1236,106.230556,0
1237,126.977846,0
1238,107.822509,0
1239,106.696197,0
1240,106.697344,0
1241,106.747353,0
1242,107.636672,0
1243,126.374877,0
1244,111.744560,0
1245,111.744560,0
1246,107.714562,0
1247,107.707628,0
1248,108.044872,0
